"the_geom","Group_Id","WorksiteNa","Address","Latitude","Longitude","City","Origin_Des","EmployerID","WorksiteID"
"POINT (-122.08978629999996 47.66514200000006)","6,446","Genie Industries - Scissors","18700 NE 65th St, Redmond, WA 98052, USA","47.665142","-122.0897863","Redmond","Destination","3664","2735"
"POINT (-122.31928909999999 47.65509980000007)","6,447","University of Washington - 814 Northlake","814 NE Northlake Pl, Seattle, WA 98105, USA","47.6550998","-122.3192891","Seattle","Destination","7001","3625"
"POINT (-122.33690519999999 47.622402400000055)","6,450","Adobe Systems","410 Terry Ave N, Seattle, WA 98109, USA","47.6224024","-122.3369052","Seattle","Destination","4121","2527"
"POINT (-122.20127349999996 47.61640980000004)","6,453","Microsoft - Bldg 34","700 Bellevue Way NE #22, Bellevue, WA 98004, USA","47.6164098","-122.2012735","Bellevue","Destination","1024","4265"
"POINT (-122.33818749999995 47.61531250000007)","6,454","Amazon - Doppler","JM86 4P Seattle, WA, USA","47.6153125","-122.3381875","Seattle","Destination","9840","5019"
"POINT (-122.30223369999999 47.44386140000006)","6,456","Transportation Security Administration - Intl Blvd SeaTac","17801 International Blvd, SeaTac, WA 98158, USA","47.4438614","-122.3022337","SeaTac","Destination","5021","3581"
"POINT (-122.09193749999997 47.66743750000006)","6,457","Microsoft - Union Hill Bldg 5","MW85 X6 Redmond, WA, USA","47.6674375","-122.0919375","Redmond","Destination","1024","5750"
"POINT (-122.33631249999996 47.62018750000004)","6,458","Amazon.com - Arizona","JMC7 3F Seattle, WA, USA","47.6201875","-122.3363125","Seattle","Destination","9840","5145"
"POINT (-122.34241849999995 47.65620300000006)","6,459","SDOT - Haller Lake","Stone Way N, Seattle, WA 98103, USA","47.656203","-122.3424185","Seattle","Destination","5171","5691"
"POINT (-122.17731249999997 47.622937500000035)","6,460","Facebook - Meta - Spring District - Bldg 20","JRFF 53, Bellevue, WA, USA","47.6229375","-122.1773125","Bellevue","Destination","11336","5741"
"POINT (-122.34400779999999 47.61621780000007)","6,462","Amazon - Otter","2301 5th Ave, Seattle, WA 98121, USA","47.6162178","-122.3440078","Seattle","Destination","9840","4881"
"POINT (-122.33621709999994 47.621487900000034)","6,463","Amazon.com - Ruby","333 Boren Ave N, Seattle, WA 98109, USA","47.6214879","-122.3362171","Seattle","Destination","9840","5166"
"POINT (-122.17182569999994 47.48402980000003)","6,465","City of Renton - Public Works","3555 NE 2nd St, Renton, WA 98056, USA","47.4840298","-122.1718257","Renton","Destination","5035","3730"
"POINT (-122.33535129999996 47.58090960000004)","6,466","Starbucks Coffee - Corp HQ","2401 Utah Ave S, Seattle, WA 98134, USA","47.5809096","-122.3353513","Seattle","Destination","4322","920"
"POINT (-122.13060289999999 47.64515990000007)","6,467","SBM Management Service - Microsoft Bldg 25","Microsoft Building 25, Microsoft Way, Redmond, WA 98052, USA","47.6451599","-122.1306029","Redmond","Destination","1158","5751"
"POINT (-121.86674519999997 47.52791540000004)","6,469","Technical Glass Products","8107 Bracken Pl SE, Snoqualmie, WA 98065, USA","47.5279154","-121.8667452","Snoqualmie","Destination","11001","4133"
"POINT (-122.37486099999995 47.628315900000075)","6,470","Expedia - Group Way","1111 Expedia Group Way W, Seattle, WA 98119, USA","47.6283159","-122.374861","Seattle","Destination","10391","5503"
"POINT (-122.19706249999996 47.67031250000008)","6,471","Google - 6th Ave S Kirkland","MRC3 45 Kirkland, WA, USA","47.6703125","-122.1970625","Kirkland","Destination","10778","4345"
"POINT (-122.31781249999995 47.60956250000004)","6,472","SEATTLE UNIVERSITY SCHOOL OF LAW","JM5J RV Seattle, WA, USA","47.6095625","-122.3178125","Seattle","Destination","7020","4239"
"POINT (-122.34068749999994 47.61681250000004)","6,473","Amazon - Frontier","JM85 PP Seattle, WA, USA","47.6168125","-122.3406875","Seattle","Destination","9840","5651"
"POINT (-122.20500719999995 47.492611500000066)","6,475","Boeing - Renton - Bldg 10-20","800 N 6th St, Renton, WA 98057, USA","47.4926115","-122.2050072","Renton","Destination","2013","5682"
"POINT (-122.28593749999999 47.49556250000006)","6,476","King Co Metro - South Base","FPW7 6J Tukwila, WA, USA","47.4955625","-122.2859375","Tukwila","Destination","9761","642"
"POINT (-122.13090499999998 47.58356700000007)","6,477","Microsoft - Advanta B","3009 158th Ave SE, Bellevue, WA 98007, USA","47.583567","-122.130905","Bellevue","Destination","1024","5378"
"POINT (-122.33673519999996 47.62391660000003)","6,478","Amazon - Rufus","550 Terry Ave N, Seattle, WA 98109, USA","47.6239166","-122.3367352","Seattle","Destination","9840","5167"
"POINT (-122.34043749999995 47.61581250000006)","6,481","Amazon - Day 1","JM85+8R Seattle, WA, USA","47.6158125","-122.3404375","Seattle","Destination","9840","5158"
"POINT (-122.33818749999995 47.61531250000007)","6,482","Amazon - Doppler","JM86 4P Seattle, WA, USA","47.6153125","-122.3381875","Seattle","Destination","9840","5019"
"POINT (-122.3361875 47.62143750000007)","6,484","Amazon.com - Ruby","JMC7 HG Seattle, WA, USA","47.6214375","-122.3361875","Seattle","Destination","9840","5166"
"POINT (-122.33993749999996 47.62156250000004)","6,485","Amazon - Apollo","JMC6 J2, Seattle, WA, USA","47.6215625","-122.3399375","Seattle","Destination","9840","5089"
"POINT (-122.33181639999998 47.54712450000005)","6,486","Amazon -  SEA 109","300 S Front St, Seattle, WA 98108, USA","47.5471245","-122.3318164","Seattle","Destination","9840","5657"
"POINT (-122.33531319999997 47.58057290000005)","6,487","Starbucks Coffee - Corp HQ","2401 Utah Ave S, Seattle, WA 98134, USA","47.5805729","-122.3353132","Seattle","Destination","4322","920"
"POINT (-122.33531319999997 47.58057290000005)","6,489","Starbucks Coffee - Corp HQ","2401 Utah Ave S, Seattle, WA 98134, USA","47.5805729","-122.3353132","Seattle","Destination","4322","920"
"POINT (-122.28422139999998 47.49364170000007)","6,490","KING CO METRO-MAINT/REPAIR/FAC/STOR","12200 E Marginal Way S, Tukwila, WA 98168, USA","47.4936417","-122.2842214","Tukwila","Destination","9761","650"
"POINT (-122.19693749999999 47.61356250000006)","6,491","Amazon - Bingo","JR73 C6 Bellevue, WA, USA","47.6135625","-122.1969375","Bellevue","Destination","9840","5647"
"POINT (-122.34913859999995 47.64825300000007)","6,492","Adobe Systems","801 N 34th St, Seattle, WA 98103, USA","47.648253","-122.3491386","Seattle","Destination","4121","2527"
"POINT (-122.32306249999999 47.57506250000006)","6,496","King County Metro - Rail Division","HMGG+2Q Seattle, WA, USA","47.5750625","-122.3230625","Seattle","Destination","9761","5752"
"POINT (-122.20481249999995 47.47481250000004)","6,497","City of Renton - City Hall","FQFW W3 Renton, WA, USA","47.4748125","-122.2048125","Renton","Destination","5035","340"
"POINT (-122.37481249999996 47.62831250000005)","6,498","Expedia - Group Way","JJHG+83 Seattle, WA, USA","47.6283125","-122.3748125","Seattle","Destination","10391","5503"
"POINT (-122.13056249999994 47.67906250000004)","6,499","City of Redmond - NE 85th St Redmond","MVH9+JQ Redmond, WA, USA","47.6790625","-122.1305625","Redmond","Destination","5124","338"
"POINT (-122.31052389999996 47.64972300000005)","6,504","University of Washington - South Campus Center","1601 NE Columbia Rd, Seattle, WA 98195, USA","47.649723","-122.3105239","Seattle","Destination","7001","5462"
"POINT (-122.28506249999998 47.49556250000006)","6,505","King Co Metro - South Base","FPW7 6X Tukwila, WA, USA","47.4955625","-122.2850625","Tukwila","Destination","9761","642"
"POINT (-122.08831249999997 47.66506250000003)","6,506","Genie Industries - RT Scissors","MW86+2M Redmond, WA, USA","47.6650625","-122.0883125","Redmond","Destination","3664","3775"
"POINT (-122.33568749999995 47.62393750000007)","6,508","Amazon - Fiona","JMF7+HP Seattle, WA, USA","47.6239375","-122.3356875","Seattle","Destination","9840","5101"
"POINT (-122.37481249999996 47.62831250000005)","6,509","Expedia - Group Way","JJHG+83 Seattle, WA, USA","47.6283125","-122.3748125","Seattle","Destination","10391","5503"
"POINT (-122.17258369999996 47.62629010000006)","6,510","King Co Metro - Bellevue Base","1790 124th Ave NE, Bellevue, WA 98005, USA","47.6262901","-122.1725837","Bellevue","Destination","9761","625"
"POINT (-122.20231249999995 47.49406250000004)","6,511","Boeing Bldg 4-20","FQVX J3 Renton, WA, USA","47.4940625","-122.2023125","Renton","Destination","2013","5477"
"POINT (-122.33681249999995 47.622812500000066)","6,512","Amazon - Cricket","JMF7 47 Seattle, WA, USA","47.6228125","-122.3368125","Seattle","Destination","9840","4501"
"POINT (-122.43131249999999 47.66193750000008)","6,513","King Co Metro - West Point Treatment Plant","MH69 QF Seattle, WA, USA","47.6619375","-122.4313125","Seattle","Destination","9761","646"
"POINT (-121.76043749999997 47.44806250000005)","6,514","King County Solid Waste Division - Cedar Hills Landfill","C6XQ 6R Riverbend, WA, USA","47.4480625","-121.7604375","Riverbend","Destination","9761","5759"
"POINT (-122.33518749999996 47.621187500000076)","6,516","Amazon.com - Houdini South","JMC7 FW Seattle, WA, USA","47.6211875","-122.3351875","Seattle","Destination","9840","5139"
"POINT (-122.33531249999999 47.58093750000006)","6,517","Starbucks Coffee - Corp HQ","HMJ7 9V Seattle, WA, USA","47.5809375","-122.3353125","Seattle","Destination","4322","920"
"POINT (-122.33993749999996 47.62156250000004)","6,519","Amazon - Apollo","JMC6 J2 Seattle, WA, USA","47.6215625","-122.3399375","Seattle","Destination","9840","5089"
"POINT (-122.19693749999999 47.61356250000006)","6,522","Amazon - Bingo","JR73 C6 Bellevue, WA, USA","47.6135625","-122.1969375","Bellevue","Destination","9840","5647"
"POINT (-122.37481249999996 47.62831250000005)","6,523","Expedia - Group Way","JJHG 83 Seattle, WA, USA","47.6283125","-122.3748125","Seattle","Destination","10391","5503"
"POINT (-122.24356249999994 47.47156250000006)","6,524","King County Wastewater - Monster Rd Renton","FQC4 JH Renton, WA, USA","47.4715625","-122.2435625","Renton","Destination","9761","3349"
"POINT (-122.3361875 47.62143750000007)","6,525","Amazon.com - Ruby","JMC7 HG Seattle, WA, USA","47.6214375","-122.3361875","Seattle","Destination","9840","5166"
"POINT (-122.33818749999995 47.61531250000007)","6,526","Amazon - Doppler","JM86 4P Seattle, WA, USA","47.6153125","-122.3381875","Seattle","Destination","9840","5019"
"POINT (-122.33993749999996 47.62156250000004)","6,527","Amazon - Apollo","JMC6 J2 Seattle, WA, USA","47.6215625","-122.3399375","Seattle","Destination","9840","5089"
"POINT (-122.32756249999994 47.60993750000006)","6,529","Virginia Mason Hospital - Seattle Medical Center","JM5C XX Seattle, WA, USA","47.6099375","-122.3275625","Seattle","Destination","6040","4996"
"POINT (-122.33868749999999 47.61668750000007)","6,530","Amazon - re:Invent","JM86 MG Seattle, WA, USA","47.6166875","-122.3386875","Seattle","Destination","9840","5486"
"POINT (-122.26367489999996 47.93002030000008)","6,533","Boeing Everett Plant","Everett, WA 98203, USA","47.9300203","-122.2636749","Everett","Destination","2013","62"
"POINT (-122.37481249999996 47.62831250000005)","6,535","Expedia - Group Way","JJHG 83 Seattle, WA, USA","47.6283125","-122.3748125","Seattle","Destination","10391","5503"
"POINT (-122.19932689999996 47.66941200000008)","6,536","Google - 451 7th Ave S","451 7th Ave S, Kirkland, WA 98033, USA","47.669412","-122.1993269","Kirkland","Destination","10778","5734"
"POINT (-122.13943749999999 47.62868750000007)","6,537","MAQ Software - HQ","JVH6+F6 Redmond, WA, USA","47.6286875","-122.1394375","Redmond","Destination","11107","5773"
"POINT (-122.1991875 47.61418750000007)","6,539","Amazon - Everest","JR72 M8 Bellevue, WA, USA","47.6141875","-122.1991875","Bellevue","Destination","9840","5260"
"POINT (-122.33818749999995 47.61531250000007)","6,540","Amazon - Doppler","JM86 4P Seattle, WA, USA","47.6153125","-122.3381875","Seattle","Destination","9840","5019"
"POINT (-122.34656249999995 47.623312500000054)","6,542","Gates Foundation - 5th Ave N Seattle","JMF3+89 Seattle, WA, USA","47.6233125","-122.3465625","Seattle","Destination","10587","4375"
"POINT (-122.37618749999996 47.62868750000007)","6,543","Expedia - Group Way","JJHF FG, Seattle, WA, USA","47.6286875","-122.3761875","Seattle","Destination","10391","5503"
"POINT (-122.14168749999999 47.654062500000066)","6,544","Nintendo of America","MV35 J8, Redmond, WA, USA","47.6540625","-122.1416875","Redmond","Destination","4244","5623"
"POINT (-122.32943749999998 47.57106250000004)","6,545","Seattle City Light - 4th Ave S Seattle","HMCC C6 Seattle, WA, USA","47.5710625","-122.3294375","Seattle","Destination","5171","2356"
"POINT (-122.33868749999999 47.61668750000007)","6,546","Amazon - re:Invent","JM86 MG, Seattle, WA, USA","47.6166875","-122.3386875","Seattle","Destination","9840","5486"
"POINT (-122.34293749999995 47.62156250000004)","6,547","Apple Inc - Dexter","JMC4 JR, Seattle, WA, USA","47.6215625","-122.3429375","Seattle","Destination","11720","5713"
"POINT (-122.32931249999996 47.605187500000056)","6,548","City of Seattle - 700 5th Ave","JM4C 37, Seattle, WA, USA","47.6051875","-122.3293125","Seattle","Destination","5171","849"
"POINT (-122.33656249999996 47.62181250000003)","6,550","Amazon - Dawson","JMC7 P9 Seattle, WA, USA","47.6218125","-122.3365625","Seattle","Destination","9840","2476"
"POINT (-122.33818749999995 47.61531250000007)","6,551","Amazon - Doppler","JM86 4P Seattle, WA, USA","47.6153125","-122.3381875","Seattle","Destination","9840","5019"
"POINT (-121.47380199999998 46.947726000000046)","6,552","Crystal Mountain Resort","33914 Crystal Mountain Blvd, Enumclaw, WA 98022, USA","46.947726","-121.473802","Enumclaw","Destination","1166","5774"
"POINT (-122.33056249999998 47.60281250000003)","6,553","KING CO COMMISS OFFICERS","JM39 4Q Seattle, WA, USA","47.6028125","-122.3305625","Seattle","Destination","9761","555"
"POINT (-122.32193749999999 47.608062500000074)","6,554","Swedish - First Hill","JM5H 66, Seattle, WA, USA","47.6080625","-122.3219375","Seattle","Destination","6030","934"
"POINT (-122.33368749999994 47.612062500000036)","6,555","Amazon - Day 1","JM68 RG, Seattle, WA, USA","47.6120625","-122.3336875","Seattle","Destination","9840","5158"
"POINT (-122.34031249999998 47.72106250000007)","6,557","SDOT - Haller Lake","PMC5 CV, Seattle, WA, USA","47.7210625","-122.3403125","Seattle","Destination","5171","5691"
"POINT (-122.1715625 47.48043750000005)","6,562","KING COUNTY EMERGENCY MANAGEMENT-RENTON","FRJH 59 Renton, WA, USA","47.4804375","-122.1715625","Renton","Destination","9761","5616"
"POINT (-122.37618749999996 47.62868750000007)","6,563","Expedia - Group Way","JJHF FG, Seattle, WA, USA","47.6286875","-122.3761875","Seattle","Destination","10391","5503"
"POINT (-122.32943749999998 47.57106250000004)","6,564","Seattle City Light - 4th Ave S Seattle","HMCC C6 Seattle, WA, USA","47.5710625","-122.3294375","Seattle","Destination","5171","2356"
"POINT (-122.27981249999999 47.55418750000007)","6,565","Kaiser Permanente - Rainier Medical Center","HP3C M3, Seattle, WA, USA","47.5541875","-122.2798125","Seattle","Destination","6021","5780"
"POINT (-122.33818749999995 47.61531250000007)","6,566","Amazon - Doppler","JM86 4P, Seattle, WA, USA","47.6153125","-122.3381875","Seattle","Destination","9840","5019"
"POINT (-122.33468749999997 47.62343750000008)","6,567","Amazon - Amelia","JMF8 94, Seattle, WA, USA","47.6234375","-122.3346875","Seattle","Destination","9840","5171"
"POINT (-122.33531249999999 47.58093750000006)","6,568","Starbucks Coffee - Corp HQ","HMJ7 9V, Seattle, WA, USA","47.5809375","-122.3353125","Seattle","Destination","4322","920"
"POINT (-122.33531249999999 47.58093750000006)","6,569","Starbucks Coffee - Corp HQ","HMJ7 9V, Seattle, WA, USA","47.5809375","-122.3353125","Seattle","Destination","4322","920"
"POINT (-122.33368749999994 47.612062500000036)","6,570","Amazon - Day 1","JM68 RG, Seattle, WA, USA","47.6120625","-122.3336875","Seattle","Destination","9840","5158"
"POINT (-122.20131249999997 47.616437500000075)","6,571","Microsoft - Lincoln Square","JQ8X HF, Bellevue, WA, USA","47.6164375","-122.2013125","Bellevue","Destination","1024","4049"
